gene	transcript	chromosome	strand	TSS source	primary TSS	secondary TSS
Ankrd27	P1P2	chr7	+	CAGE, matched peaks	(35586232, 35586290)	(35586295, 35586310)
Ankrd28	P1P2	chr14	-	CAGE, matched peaks	(31830653, 31830733)	(31830402, 31830440)
Ankrd29	P1P2	chr18	-	CAGE, matched peaks	(12305666, 12305722)	(12305725, 12305764)
Ankrd32	P1P2	chr13	-	CAGE, matched peaks	(77135416, 77135491)	(77135497, 77135514)
Ankrd33	P1P2	chr15	+	CAGE, matched peaks	(101115773, 101115786)	(101115738, 101115753)
Ankrd33b	P1P2	chr15	-	CAGE, matched peaks	(31367527, 31367580)	(31367747, 31367789)
Ankrd34a	P1P2	chr3	+	CAGE, matched peaks	(96596628, 96596662)	(96596593, 96596609)
Ankrd34b	P1P2	chr13	+	CAGE, matched peaks	(92425957, 92426031)	(92425920, 92425929)
Ankrd34c	P1P2	chr9	-	CAGE, matched peaks	(89738414, 89738463)	(89738466, 89738475)
Ankrd35	P1P2	chr3	+	CAGE, matched peaks	(96670298, 96670346)	(96670131, 96670145)
Ankrd36	P1	chr11	+	CAGE, matched peaks	(5569679, 5569690)	(5569679, 5569690)
Ankrd36	P2	chr11	+	CAGE, matched peaks	(5574156, 5574167)	(5574156, 5574167)
Ankrd37	P1P2	chr8	-	CAGE, matched peaks	(45999860, 45999873)	(45999709, 45999713)
Ankrd39	P1P2	chr1	-	CAGE, matched peaks	(36547194, 36547233)	(36547182, 36547187)
Ankrd40	P1P2	chr11	+	CAGE, matched peaks	(94327984, 94328029)	(94328037, 94328064)
Ankrd42	P1P2	chr7	-	CAGE, matched peaks	(92637079, 92637147)	(92637056, 92637076)
Ankrd44	P1P2	chr1	-	CAGE, matched peaks	(54926311, 54926402)	(54926293, 54926304)
Ankrd45	P1P2	chr1	+	CAGE, matched peaks	(161142661, 161142701)	(161142706, 161142744)
Ankrd46	P1P2	chr15	-	CAGE, matched peaks	(36496722, 36496808)	(36496722, 36496808)
Ankrd49	P1P2	chr9	-	CAGE, matched peaks	(14784506, 14784577)	(14784506, 14784577)
Ankrd50	P1P2	chr3	-	CAGE, matched peaks	(38484831, 38484864)	(38484802, 38484822)
Ankrd52	P1P2	chr10	+	CAGE, matched peaks	(128377086, 128377155)	(128376764, 128376778)
Ankrd53	P1P2	chr6	+	CAGE, matched peaks	(83762665, 83762692)	(83762701, 83762710)
Ankrd54	P1P2	chr15	-	CAGE, matched peaks	(79062866, 79062941)	(79062866, 79062941)
Ankrd55	P1P2	chr13	+	CAGE, matched peaks	(112288516, 112288548)	(112288580, 112288594)
Ankrd6	P1P2	chr4	-	CAGE, matched peaks	(32950813, 32950866)	(32950813, 32950866)
Ankrd60	P1P2	chr2	-	CAGE, matched peaks	(173578215, 173578278)	(173578300, 173578334)
Ankrd61	P1P2	chr5	-	CAGE, matched peaks	(143895025, 143895075)	(143895078, 143895091)
Ankrd63	P1P2	chr2	-	CAGE, primary peaks	(118703848, 118703859)	(118704033, 118704044)
Ankrd65	ENSMUST00000165000.1	chr4	+	Annotation	(155790438, 155790438)	(155790438, 155790438)
Ankrd66	ENSMUST00000178772.1	chr17	-	Annotation	(43543638, 43543638)	(43543638, 43543638)
Ankrd7	P1P2	chr6	+	CAGE, matched peaks	(18866309, 18866333)	(18866342, 18866355)
Ankrd9	P1P2	chr12	-	CAGE, matched peaks	(110978981, 110979028)	(110978964, 110978979)
Anks1	P1P2	chr17	+	CAGE, matched peaks	(27909337, 27909409)	(27909337, 27909409)
Anks1b	ENSMUST00000183156.1	chr10	+	CAGE, robust peak	(89873393, 89873398)	(89873664, 89873669)
Anks3	P1P2	chr16	-	CAGE, matched peaks	(4964168, 4964220)	(4964153, 4964162)
Anks4b	P1P2	chr7	+	CAGE, matched peaks	(120173847, 120173893)	(120173902, 120173914)
Anks6	P1P2	chr4	-	CAGE, matched peaks	(47057296, 47057356)	(47057279, 47057295)
Ankzf1	P1P2	chr1	+	CAGE, primary peaks	(75192143, 75192230)	(75192143, 75192230)
Anln	P1P2	chr9	-	CAGE, matched peaks	(22389113, 22389196)	(22389086, 22389099)
Ano1	P1P2	chr7	-	CAGE, matched peaks	(144738520, 144738597)	(144738520, 144738597)
Ano10	P1P2	chr9	-	CAGE, matched peaks	(122294361, 122294407)	(122294409, 122294431)
Ano2	P1P2	chr6	+	CAGE, matched peaks	(125690668, 125690679)	(125690668, 125690679)
Ano3	P1P2	chr2	-	CAGE, matched peaks	(110950222, 110950303)	(110950193, 110950206)
Ano4	P1P2	chr10	-	CAGE, matched peaks	(89257806, 89257831)	(89257645, 89257657)
Ano5	P1P2	chr7	+	CAGE, matched peaks	(51511005, 51511046)	(51511124, 51511190)
Ano6	P1P2	chr15	+	CAGE, matched peaks	(95790831, 95790859)	(95790971, 95791008)
Ano7	P1P2	chr1	+	CAGE, matched peaks	(93373810, 93373839)	(93373874, 93373899)
Ano8	P1P2	chr8	-	CAGE, matched peaks	(71485954, 71485981)	(71485997, 71486035)
Ano9	P1P2	chr7	-	CAGE, matched peaks	(141117772, 141117797)	(141117818, 141117821)
Anp32a	P1P2	chr9	+	CAGE, matched peaks	(62341338, 62341390)	(62341393, 62341416)
Anp32b	P1P2	chr4	+	CAGE, matched peaks	(46450912, 46450994)	(46451080, 46451111)
Anp32e	P1P2	chr3	+	CAGE, matched peaks	(95929279, 95929298)	(95929332, 95929343)
Anpep	P1	chr7	-	CAGE, matched peaks	(79842287, 79842302)	(79842287, 79842302)
Anpep	P2	chr7	-	CAGE, matched peaks	(79848191, 79848224)	(79848191, 79848224)
Antxr1	P1P2	chr6	-	CAGE, matched peaks	(87335707, 87335724)	(87335727, 87335756)
Antxr2	P1P2	chr5	-	CAGE, matched peaks	(98030994, 98031038)	(98031137, 98031254)
Antxrl	P1P2	chr14	+	CAGE, matched peaks	(34052683, 34052730)	(34053158, 34053176)
Anxa1	P1P2	chr19	-	CAGE, matched peaks	(20390665, 20390679)	(20390665, 20390679)
Anxa10	P1P2	chr8	-	CAGE, matched peaks	(62123106, 62123123)	(62123106, 62123123)
Anxa11	P1P2	chr14	+	CAGE, matched peaks	(25842174, 25842193)	(25842201, 25842222)
Anxa13	P1P2	chr15	-	CAGE, matched peaks	(58389263, 58389280)	(58389263, 58389280)
Anxa2	P1P2	chr9	+	CAGE, matched peaks	(69453676, 69453704)	(69454084, 69454116)
Anxa3	P1P2	chr5	+	CAGE, matched peaks	(96793453, 96793528)	(96793387, 96793404)
Anxa4	P1P2	chr6	-	CAGE, matched peaks	(86793522, 86793582)	(86793522, 86793582)
Anxa5	P1P2	chr3	-	CAGE, matched peaks	(36475604, 36475675)	(36475688, 36475705)
Anxa6	P1P2	chr11	-	CAGE, matched peaks	(55033398, 55033461)	(55033398, 55033461)
Anxa7	P1P2	chr14	-	CAGE, matched peaks	(20479929, 20479968)	(20479862, 20479869)
Anxa8	P1P2	chr14	+	CAGE, matched peaks	(34086008, 34086026)	(34085978, 34086004)
Anxa9	P1P2	chr3	-	CAGE, matched peaks	(95307132, 95307181)	(95307132, 95307181)
Aoah	P1P2	chr13	+	CAGE, matched peaks	(20794128, 20794179)	(20794187, 20794204)
Aoc1	P1	chr6	+	CAGE, primary peaks	(48895243, 48895264)	(48895243, 48895264)
Aoc1	P2	chr6	+	CAGE, primary peaks	(48904979, 48904991)	(48904979, 48904991)
Aoc2	ENSMUST00000041095.7	chr11	+	Annotation	(101325062, 101325062)	(101325062, 101325062)
Aoc3	P1P2	chr11	+	CAGE, matched peaks	(101330832, 101330858)	(101330832, 101330858)
Aox1	P1P2	chr1	+	CAGE, matched peaks	(58029955, 58029974)	(58029984, 58029997)
Aox2	P1P2	chr1	+	CAGE, primary peaks	(58278309, 58278311)	(58278309, 58278311)
Aox3	P1	chr1	+	CAGE, matched peaks	(58113166, 58113184)	(58113166, 58113184)
Aox3	P2	chr1	+	CAGE, matched peaks	(58122228, 58122251)	(58122228, 58122251)
Aox4	P1P2	chr1	+	CAGE, matched peaks	(58210443, 58210457)	(58210443, 58210457)
Ap1ar	P1P2	chr3	-	CAGE, matched peaks	(127837419, 127837505)	(127837405, 127837414)
Ap1b1	P1P2	chr11	+	CAGE, matched peaks	(4986898, 4986949)	(4986950, 4986964)
Ap1g1	ENSMUST00000179104.1	chr8	+	Annotation	(109863107, 109863107)	(109863107, 109863107)
Ap1g2	P1P2	chr14	-	CAGE, matched peaks	(55106547, 55106594)	(55106521, 55106541)
Ap1m1	P1P2	chr8	+	CAGE, matched peaks	(72240052, 72240181)	(72240034, 72240045)
Ap1m2	P1P2	chr9	-	CAGE, matched peaks	(21312255, 21312332)	(21312336, 21312345)
Ap1s1	P1P2	chr5	-	CAGE, matched peaks	(137046026, 137046085)	(137045542, 137045581)
Ap1s2	P1P2	chrX	+	CAGE, matched peaks	(163909132, 163909169)	(163909106, 163909128)
Ap1s3	P1P2	chr1	-	CAGE, matched peaks	(79671966, 79671993)	(79672160, 79672208)
Ap2a1	P1P2	chr7	-	CAGE, matched peaks	(44929410, 44929521)	(44929391, 44929402)
Ap2a2	P1P2	chr7	+	CAGE, matched peaks	(141562193, 141562276)	(141562162, 141562192)
Ap2b1	P1P2	chr11	+	CAGE, matched peaks	(83302641, 83302803)	(83302817, 83302822)
Ap2m1	P1P2	chr16	+	CAGE, matched peaks	(20535475, 20535546)	(20535460, 20535471)
Ap2s1	P1P2	chr7	+	CAGE, matched peaks	(16738436, 16738476)	(16738436, 16738476)
Ap3b1	P1P2	chr13	+	CAGE, matched peaks	(94358943, 94359055)	(94359056, 94359097)
Ap3b2	P1P2	chr7	-	CAGE, matched peaks	(81493699, 81493719)	(81493883, 81493947)
Ap3d1	P1P2	chr10	-	CAGE, matched peaks	(80742222, 80742280)	(80742222, 80742280)
Ap3m1	P1P2	chr14	-	CAGE, matched peaks	(21052177, 21052225)	(21052452, 21052510)
Ap3m2	P1P2	chr8	-	CAGE, matched peaks	(22805596, 22805649)	(22805596, 22805649)
Ap3s1	P1P2	chr18	+	CAGE, matched peaks	(46741903, 46741930)	(46741852, 46741900)
Ap3s2	P1P2	chr7	-	CAGE, matched peaks	(79920599, 79920658)	(79920660, 79920661)
Ap4b1	P1P2	chr3	+	CAGE, matched peaks	(103809575, 103809635)	(103809502, 103809530)
Ap4e1	P1P2	chr2	+	CAGE, matched peaks	(127008711, 127008756)	(127008695, 127008702)
Ap4m1	P1P2	chr5	+	CAGE, matched peaks	(138172110, 138172132)	(138172141, 138172188)
Ap4s1	P1P2	chr12	+	CAGE, matched peaks	(51690992, 51691039)	(51691200, 51691232)
Ap5b1	P1P2	chr19	+	CAGE, primary peaks	(5568002, 5568062)	(5568068, 5568084)
Ap5m1	P1P2	chr14	+	CAGE, primary peaks	(49066505, 49066587)	(49066505, 49066587)
Ap5s1	P1P2	chr2	+	CAGE, primary peaks	(131210363, 131210476)	(131210501, 131210552)
Ap5z1	P1P2	chr5	+	CAGE, primary peaks	(142464018, 142464072)	(142463916, 142463935)
Apaf1	P1P2	chr10	-	CAGE, matched peaks	(91082704, 91082773)	(91082683, 91082700)
Apba1	P1P2	chr19	+	CAGE, matched peaks	(23758819, 23758907)	(23758792, 23758807)
Apba2	P1P2	chr7	+	CAGE, matched peaks	(64502090, 64502155)	(64501650, 64501683)
Apba3	P1P2	chr10	+	CAGE, matched peaks	(81268207, 81268270)	(81268176, 81268205)
Apbb1	P1P2	chr7	-	CAGE, matched peaks	(105581200, 105581271)	(105581501, 105581569)
Apbb1ip	P1P2	chr2	+	CAGE, matched peaks	(22774373, 22774424)	(22774432, 22774472)
Apbb2	P1P2	chr5	-	CAGE, matched peaks	(66618636, 66618711)	(66618772, 66618807)
Apbb3	P1P2	chr18	-	CAGE, matched peaks	(36679285, 36679349)	(36679470, 36679497)
Apc	P1	chr18	+	CAGE, matched peaks	(34220890, 34220931)	(34220890, 34220931)
Apc	P2	chr18	+	CAGE, matched peaks	(34247685, 34247704)	(34247685, 34247704)
Apc2	P1	chr10	+	CAGE, matched peaks	(80300997, 80301050)	(80300997, 80301050)
Apc2	P2	chr10	+	CAGE, matched peaks	(80299084, 80299126)	(80299084, 80299126)
Apcdd1	P1P2	chr18	+	CAGE, matched peaks	(62922317, 62922339)	(62922290, 62922308)
Apcs	P1P2	chr1	-	CAGE, matched peaks	(172894925, 172894958)	(172895048, 172895063)
Apeh	P1P2	chr9	-	CAGE, matched peaks	(108094459, 108094487)	(108094527, 108094542)
Apex1	P1P2	chr14	+	CAGE, matched peaks	(50924971, 50925004)	(50924949, 50924965)
Apex2	P1P2	chrX	-	CAGE, matched peaks	(150588073, 150588153)	(150588180, 150588189)
Aph1a	P1P2	chr3	+	CAGE, matched peaks	(95893953, 95893974)	(95893920, 95893933)
Aph1b	P1P2	chr9	-	CAGE, matched peaks	(66795331, 66795411)	(66795469, 66795521)
Aph1c	P1P2	chr9	-	CAGE, matched peaks	(66834659, 66834677)	(66834693, 66834744)
Api5	P1P2	chr2	-	CAGE, matched peaks	(94438081, 94438161)	(94438061, 94438075)
Apip	P1P2	chr2	+	CAGE, matched peaks	(103073669, 103073755)	(103073764, 103073788)
Apitd1	P1P2	chr4	-	CAGE, matched peaks	(149137536, 149137595)	(149137600, 149137625)
Aplf	P1P2	chr6	-	CAGE, matched peaks	(87672142, 87672179)	(87672121, 87672138)
Apln	P1P2	chrX	-	CAGE, matched peaks	(48034842, 48034858)	(48034842, 48034858)
Aplnr	P1P2	chr2	+	CAGE, matched peaks	(85136374, 85136439)	(85136355, 85136371)
Aplp1	P1P2	chr7	-	CAGE, matched peaks	(30445508, 30445591)	(30445462, 30445494)
Aplp2	P1P2	chr9	-	CAGE, matched peaks	(31211805, 31211824)	(31211805, 31211824)
Apmap	P1P2	chr2	-	CAGE, primary peaks	(150608502, 150608561)	(150608502, 150608561)
Apoa1	P1P2	chr9	+	CAGE, matched peaks	(46228701, 46228714)	(46228701, 46228714)
Apoa1bp	P1P2	chr3	-	CAGE, matched peaks	(88058446, 88058535)	(88058446, 88058535)
Apoa2	P1P2	chr1	+	CAGE, matched peaks	(171225077, 171225100)	(171225003, 171225017)
Apoa4	P1P2	chr9	+	CAGE, matched peaks	(46241052, 46241068)	(46241052, 46241068)
Apoa5	P1P2	chr9	+	CAGE, matched peaks	(46268601, 46268619)	(46269069, 46269084)
Apob	P1P2	chr12	+	CAGE, matched peaks	(7977640, 7977654)	(7977640, 7977654)
Apobec1	P1P2	chr6	-	CAGE, matched peaks	(122602345, 122602400)	(122602313, 122602344)
Apobec2	P1P2	chr17	-	CAGE, matched peaks	(48432723, 48432741)	(48432723, 48432741)
Apobec3	P1P2	chr15	+	CAGE, matched peaks	(79892436, 79892482)	(79892397, 79892435)
Apobec4	P1P2	chr1	+	CAGE, matched peaks	(152750527, 152750553)	(152750554, 152750564)
Apobr	P1P2	chr7	+	CAGE, matched peaks	(126584968, 126584988)	(126584948, 126584953)
Apoc1	P1P2	chr7	-	CAGE, matched peaks	(19692629, 19692648)	(19692451, 19692471)
Apoc2	P1	chr7	-	CAGE, matched peaks	(19676749, 19676767)	(19676749, 19676767)
Apoc2	P2	chr7	-	CAGE, matched peaks	(19681396, 19681467)	(19681396, 19681467)
Apoc3	P1P2	chr9	-	CAGE, matched peaks	(46235289, 46235306)	(46235631, 46235665)
Apoc4	P1P2	chr7	-	CAGE, matched peaks	(19681396, 19681467)	(19681396, 19681467)
Apod	P1P2	chr16	-	CAGE, matched peaks	(31314586, 31314605)	(31314586, 31314605)
Apoe	P1P2	chr7	-	CAGE, matched peaks	(19699045, 19699063)	(19698206, 19698261)
Apof	ENSMUST00000050901.2	chr10	+	Annotation	(128267996, 128267996)	(128267996, 128267996)
Apoh	P1	chr11	+	CAGE, matched peaks	(108395288, 108395324)	(108395288, 108395324)
Apoh	P2	chr11	+	CAGE, matched peaks	(108381204, 108381229)	(108381204, 108381229)
Apol10a	P1P2	chr15	+	CAGE, matched peaks	(77477044, 77477048)	(77477044, 77477048)
Apol10b	P1P2	chr15	-	CAGE, matched peaks	(77596110, 77596131)	(77596110, 77596131)
Apol11a	P1P2	chr15	+	CAGE, matched peaks	(77508268, 77508270)	(77508268, 77508270)
Apol11b	ENSMUST00000181467.1,ENSMUST00000166623.2,ENSMUST00000180949.1	chr15	-	Annotation	(77643282, 77643282)	(77643282, 77643282)
Apol6	P1P2	chr15	+	CAGE, matched peaks	(77045103, 77045139)	(77045259, 77045275)
Apol7a	P1P2	chr15	-	CAGE, matched peaks	(77399211, 77399235)	(77399211, 77399235)
Apol7b	ENSMUST00000089469.5	chr15	-	Annotation	(77447443, 77447443)	(77447443, 77447443)
Apol7c	P1P2	chr15	-	CAGE, matched peaks	(77533312, 77533317)	(77533312, 77533317)
Apol7d	P1P2	chr1	+	CAGE, matched peaks	(71653316, 71653347)	(71653316, 71653347)
Apol7e	P1P2	chr15	+	CAGE, matched peaks	(77698904, 77698910)	(77698853, 77698863)
Apol8	P1P2	chr15	-	CAGE, matched peaks	(77755218, 77755265)	(77755266, 77755281)
Apol9a	P1P2	chr15	-	CAGE, matched peaks	(77410997, 77411014)	(77410997, 77411014)
Apol9b	P1P2	chr15	+	CAGE, matched peaks	(77729153, 77729182)	(77729153, 77729182)
Apold1	P1P2	chr6	+	CAGE, matched peaks	(134981998, 134982002)	(134981920, 134981953)
Apom	P1P2	chr17	-	CAGE, matched peaks	(35131790, 35131807)	(35131763, 35131785)
Apon	P1P2	chr10	+	CAGE, matched peaks	(128254157, 128254176)	(128254185, 128254196)
Apoo	P1P2	chrX	+	CAGE, matched peaks	(94367112, 94367134)	(94367112, 94367134)
Apoo-ps	ENSMUST00000061241.6	chr13	-	Annotation	(107414766, 107414766)	(107414766, 107414766)
Apool	P1P2	chrX	+	CAGE, matched peaks	(112311375, 112311407)	(112311351, 112311363)
Apopt1	P1P2	chr12	+	CAGE, primary peaks	(111713255, 111713303)	(111713255, 111713303)
App	P1P2	chr16	-	CAGE, matched peaks	(85173692, 85173718)	(85174050, 85174061)
Appbp2	P1P2	chr11	-	CAGE, matched peaks	(85235065, 85235137)	(85235065, 85235137)
Appl1	P1P2	chr14	-	CAGE, matched peaks	(26970447, 26970556)	(26970558, 26970596)
Appl2	P1P2	chr10	-	CAGE, matched peaks	(83648631, 83648682)	(83648602, 83648629)
Aprt	P1P2	chr8	-	CAGE, matched peaks	(122576830, 122576892)	(122576899, 122576927)
Aptx	P1P2	chr4	-	CAGE, matched peaks	(40703154, 40703187)	(40702893, 40702937)
Aqp1	P1P2	chr6	+	CAGE, matched peaks	(55336424, 55336438)	(55336424, 55336438)
Aqp11	P1P2	chr7	-	CAGE, matched peaks	(97737994, 97738056)	(97738222, 97738317)
Aqp12	P1P2	chr1	+	CAGE, matched peaks	(93006349, 93006393)	(93006328, 93006348)
Aqp2	P1P2	chr15	+	CAGE, matched peaks	(99579054, 99579059)	(99579096, 99579138)
Aqp3	P1P2	chr4	-	CAGE, matched peaks	(41098174, 41098190)	(41098174, 41098190)
Aqp4	P1P2	chr18	-	CAGE, matched peaks	(15403640, 15403657)	(15403640, 15403657)
Aqp5	P1P2	chr15	+	CAGE, matched peaks	(99591136, 99591150)	(99591005, 99591045)
Aqp6	P1P2	chr15	+	CAGE, matched peaks	(99601229, 99601268)	(99601229, 99601268)
Aqp7	P1P2	chr4	-	CAGE, matched peaks	(41047955, 41047974)	(41047955, 41047974)
Aqp8	P1P2	chr7	+	CAGE, matched peaks	(123462350, 123462368)	(123462274, 123462296)
Aqp9	P1P2	chr9	-	CAGE, matched peaks	(71163224, 71163293)	(71163295, 71163315)
Aqr	P1P2	chr2	-	CAGE, matched peaks	(114175299, 114175317)	(114175321, 114175344)
Ar	P1P2	chrX	+	CAGE, matched peaks	(98149666, 98149714)	(98149717, 98149724)
Araf	P1P2	chrX	+	CAGE, matched peaks	(20848559, 20848583)	(20848559, 20848583)
Arap1	P1	chr7	+	CAGE, matched peaks	(101394361, 101394436)	(101394361, 101394436)
Arap1	P2	chr7	+	CAGE, matched peaks	(101378183, 101378210)	(101378183, 101378210)
Arap2	P1P2	chr5	-	CAGE, matched peaks	(62766153, 62766246)	(62766256, 62766271)
Arap3	P1	chr18	-	CAGE, matched peaks	(37998714, 37998771)	(37998714, 37998771)
Arap3	P2	chr18	-	CAGE, matched peaks	(37997543, 37997569)	(37997543, 37997569)
Arc	P1P2	chr15	-	CAGE, matched peaks	(74672560, 74672577)	(74672560, 74672577)
Arcn1	P1P2	chr9	-	CAGE, matched peaks	(44767792, 44767838)	(44767792, 44767838)
Areg	P1P2	chr5	+	CAGE, matched peaks	(91139591, 91139607)	(91139591, 91139607)
Arel1	P1P2	chr12	-	CAGE, primary peaks	(84970814, 84970884)	(84970888, 84970899)
Arf1	P1P2	chr11	-	CAGE, matched peaks	(59228208, 59228247)	(59228208, 59228247)
Arf2	P1P2	chr11	+	CAGE, matched peaks	(103966716, 103966790)	(103967008, 103967017)
Arf3	P1P2	chr15	-	CAGE, matched peaks	(98763136, 98763190)	(98763195, 98763220)
Arf4	P1P2	chr14	+	CAGE, matched peaks	(26638157, 26638224)	(26638120, 26638151)
Arf5	P1P2	chr6	+	CAGE, matched peaks	(28423539, 28423640)	(28423534, 28423537)
Arf6	P1P2	chr12	+	CAGE, matched peaks	(69372112, 69372172)	(69372051, 69372062)
Arfgap1	P1P2	chr2	+	CAGE, matched peaks	(180967218, 180967289)	(180967291, 180967303)
Arfgap2	P1P2	chr2	+	CAGE, matched peaks	(91265252, 91265315)	(91265207, 91265227)
Arfgap3	P1P2	chr15	-	CAGE, matched peaks	(83350151, 83350262)	(83350306, 83350311)
Arfgef1	P1P2	chr1	-	CAGE, matched peaks	(10232968, 10233000)	(10233047, 10233093)
Arfgef2	P1P2	chr2	+	CAGE, matched peaks	(166805506, 166805605)	(166805487, 166805498)
Arfip1	P1P2	chr3	-	CAGE, matched peaks	(84582616, 84582699)	(84582476, 84582522)
Arfip2	P1P2	chr7	-	CAGE, matched peaks	(105640317, 105640370)	(105640317, 105640370)
Arfrp1	P1P2	chr2	-	CAGE, matched peaks	(181365306, 181365371)	(181365375, 181365386)
Arg1	P1P2	chr10	-	CAGE, matched peaks	(24927444, 24927460)	(24927444, 24927460)
Arg2	P1P2	chr12	+	CAGE, matched peaks	(79130800, 79130816)	(79130800, 79130816)
Arglu1	P1P2	chr8	-	CAGE, matched peaks	(8690493, 8690538)	(8690481, 8690492)
Arhgap1	P1P2	chr2	+	CAGE, matched peaks	(91650169, 91650237)	(91650116, 91650133)
Arhgap10	P1P2	chr8	-	CAGE, matched peaks	(77517898, 77517938)	(77517949, 77517979)
Arhgap11a	P1P2	chr2	-	CAGE, matched peaks	(113848655, 113848744)	(113848274, 113848375)
Arhgap12	P1P2	chr18	-	CAGE, matched peaks	(6135896, 6135999)	(6135861, 6135868)
Arhgap15	P1P2	chr2	+	CAGE, matched peaks	(43748802, 43748875)	(43748802, 43748875)
Arhgap17	P1P2	chr7	-	CAGE, matched peaks	(123369870, 123369920)	(123369842, 123369867)
Arhgap18	P1P2	chr10	+	CAGE, matched peaks	(26772523, 26772569)	(26772488, 26772515)
Arhgap19	P1P2	chr19	-	CAGE, matched peaks	(41802028, 41802060)	(41802028, 41802060)
Arhgap20	P1P2	chr9	+	CAGE, matched peaks	(51765325, 51765364)	(51765304, 51765317)
Arhgap21	P1P2	chr2	-	CAGE, matched peaks	(20968943, 20968957)	(20968550, 20968613)
Arhgap22	ENSMUST00000111956.2	chr14	+	CAGE, robust peak	(33216832, 33216837)	(33216870, 33216880)
Arhgap23	P1P2	chr11	+	CAGE, primary peaks	(97415577, 97415597)	(97415554, 97415576)
Arhgap24	P1P2	chr5	+	CAGE, matched peaks	(102481422, 102481495)	(102481422, 102481495)
Arhgap25	P1P2	chr6	-	CAGE, matched peaks	(87533219, 87533264)	(87533219, 87533264)
Arhgap26	P1P2	chr18	+	CAGE, matched peaks	(38993126, 38993186)	(38993126, 38993186)
Arhgap27	P1P2	chr11	-	CAGE, matched peaks	(103344651, 103344719)	(103344651, 103344719)
Arhgap28	P1P2	chr17	-	CAGE, matched peaks	(68004075, 68004140)	(68004075, 68004140)
Arhgap29	P1	chr3	+	CAGE, matched peaks	(121967822, 121967838)	(121967822, 121967838)
Arhgap29	P2	chr3	+	CAGE, matched peaks	(121953213, 121953295)	(121953213, 121953295)
Arhgap30	P1P2	chr1	+	CAGE, matched peaks	(171388955, 171389042)	(171388955, 171389042)
Arhgap31	P1P2	chr16	-	CAGE, matched peaks	(38712842, 38712860)	(38712862, 38712903)
Arhgap32	ENSMUST00000174641.1	chr9	+	CAGE, robust peak	(32115979, 32115996)	(32116062, 32116069)
Arhgap33	P1P2	chr7	-	CAGE, matched peaks	(30535006, 30535047)	(30535056, 30535066)
Arhgap36	P1P2	chrX	+	CAGE, matched peaks	(49470555, 49470579)	(49470532, 49470548)
Arhgap39	P1P2	chr15	-	CAGE, matched peaks	(76818093, 76818174)	(76818176, 76818177)
Arhgap4	P1P2	chrX	-	CAGE, matched peaks	(73921839, 73921916)	(73921839, 73921916)
Arhgap40	P1P2	chr2	+	CAGE, matched peaks	(158512747, 158512771)	(158512747, 158512771)
Arhgap42	P1P2	chr9	-	CAGE, matched peaks	(9239019, 9239042)	(9239052, 9239095)
Arhgap44	P1P2	chr11	-	CAGE, matched peaks	(65162907, 65162976)	(65162826, 65162831)
Arhgap5	P1P2	chr12	+	CAGE, matched peaks	(52503992, 52504028)	(52503923, 52503949)
Arhgap6	ENSMUST00000033721.6	chrX	+	CAGE, robust peak	(168795094, 168795106)	(168795267, 168795287)
Arhgap8	P1P2	chr15	+	CAGE, matched peaks	(84720053, 84720092)	(84720093, 84720104)
Arhgap9	P1	chr10	+	CAGE, matched peaks	(127321866, 127321884)	(127321866, 127321884)
Arhgap9	P2	chr10	+	CAGE, matched peaks	(127323700, 127323736)	(127323700, 127323736)
Arhgdia	P1P2	chr11	-	CAGE, matched peaks	(120581553, 120581632)	(120581196, 120581237)
Arhgdib	P1P2	chr6	-	CAGE, matched peaks	(136941694, 136941726)	(136941859, 136941884)
Arhgdig	P1P2	chr17	-	CAGE, matched peaks	(26201328, 26201350)	(26201189, 26201227)
Arhgef1	P1	chr7	+	CAGE, matched peaks	(24903011, 24903080)	(24903011, 24903080)
Arhgef1	P2	chr7	+	CAGE, matched peaks	(24904416, 24904459)	(24904416, 24904459)
Arhgef10	P1P2	chr8	+	CAGE, matched peaks	(14911704, 14911742)	(14911704, 14911742)
Arhgef10l	P1	chr4	-	CAGE, matched peaks	(140648736, 140648781)	(140648736, 140648781)
Arhgef10l	P2	chr4	-	CAGE, matched peaks	(140665854, 140665867)	(140665854, 140665867)
Arhgef11	P1P2	chr3	+	CAGE, matched peaks	(87617541, 87617613)	(87617541, 87617613)
