sgId	Sublibrary	gene_name	length	pam coordinate	pass_score	position	strand	transcript_list
Apoptosis+Cancer+Other_Cancer=EP300_-_41487584.24-all~e39m1	Apoptosis+Cancer+Other_Cancer	EP300	24	41487584	e39m1	41487584	-	['all']
Apoptosis+Cancer+Other_Cancer=EP300_-_41487590.24-all~e39m1	Apoptosis+Cancer+Other_Cancer	EP300	24	41487590	e39m1	41487590	-	['all']
Apoptosis+Cancer+Other_Cancer=EP300_-_41487607.24-all~e39m1	Apoptosis+Cancer+Other_Cancer	EP300	24	41487607	e39m1	41487607	-	['all']
Apoptosis+Cancer+Other_Cancer=EP300_-_41487613.23-all~e39m1	Apoptosis+Cancer+Other_Cancer	EP300	23	41487613	e39m1	41487613	-	['all']
Apoptosis+Cancer+Other_Cancer=ETS2_+_40176926.24-ENST00000360214.3~e39m1	Apoptosis+Cancer+Other_Cancer	ETS2	24	40176926	e39m1	40176926	+	['ENST00000360214.3']
Apoptosis+Cancer+Other_Cancer=ETS2_+_40176981.24-ENST00000360214.3~e39m1	Apoptosis+Cancer+Other_Cancer	ETS2	24	40176981	e39m1	40176981	+	['ENST00000360214.3']
Apoptosis+Cancer+Other_Cancer=ETS2_+_40177009.24-ENST00000360214.3~e39m1	Apoptosis+Cancer+Other_Cancer	ETS2	24	40177009	e39m1	40177009	+	['ENST00000360214.3']
Apoptosis+Cancer+Other_Cancer=ETS2_+_40177046.24-ENST00000360214.3~e39m1	Apoptosis+Cancer+Other_Cancer	ETS2	24	40177046	e39m1	40177046	+	['ENST00000360214.3']
Apoptosis+Cancer+Other_Cancer=ETS2_+_40177087.24-ENST00000360214.3~e39m1	Apoptosis+Cancer+Other_Cancer	ETS2	24	40177087	e39m1	40177087	+	['ENST00000360214.3']
Apoptosis+Cancer+Other_Cancer=ETS2_+_40177402.23-ENST00000360938.3~e39m1	Apoptosis+Cancer+Other_Cancer	ETS2	23	40177402	e39m1	40177402	+	['ENST00000360938.3']
Apoptosis+Cancer+Other_Cancer=ETS2_+_40177428.24-ENST00000360938.3~e39m1	Apoptosis+Cancer+Other_Cancer	ETS2	24	40177428	e39m1	40177428	+	['ENST00000360938.3']
Apoptosis+Cancer+Other_Cancer=ETS2_+_40177546.23-ENST00000360938.3~e39m1	Apoptosis+Cancer+Other_Cancer	ETS2	23	40177546	e39m1	40177546	+	['ENST00000360938.3']
Apoptosis+Cancer+Other_Cancer=ETS2_+_40177604.24-ENST00000360938.3~e39m1	Apoptosis+Cancer+Other_Cancer	ETS2	24	40177604	e39m1	40177604	+	['ENST00000360938.3']
Apoptosis+Cancer+Other_Cancer=ETS2_-_40177062.23-ENST00000360214.3~e39m1	Apoptosis+Cancer+Other_Cancer	ETS2	23	40177062	e39m1	40177062	-	['ENST00000360214.3']
Apoptosis+Cancer+Other_Cancer=ETS2_-_40177084.24-ENST00000360214.3~e39m1	Apoptosis+Cancer+Other_Cancer	ETS2	24	40177084	e39m1	40177084	-	['ENST00000360214.3']
Apoptosis+Cancer+Other_Cancer=ETS2_-_40177128.23-ENST00000360214.3~e39m1	Apoptosis+Cancer+Other_Cancer	ETS2	23	40177128	e39m1	40177128	-	['ENST00000360214.3']
Apoptosis+Cancer+Other_Cancer=ETS2_-_40177143.24-ENST00000360214.3~e39m1	Apoptosis+Cancer+Other_Cancer	ETS2	24	40177143	e39m1	40177143	-	['ENST00000360214.3']
Apoptosis+Cancer+Other_Cancer=ETS2_-_40177171.23-ENST00000360214.3~e39m1	Apoptosis+Cancer+Other_Cancer	ETS2	23	40177171	e39m1	40177171	-	['ENST00000360214.3']
Apoptosis+Cancer+Other_Cancer=ETS2_-_40177387.24-ENST00000360938.3~e39m1	Apoptosis+Cancer+Other_Cancer	ETS2	24	40177387	e39m1	40177387	-	['ENST00000360938.3']
Apoptosis+Cancer+Other_Cancer=ETS2_-_40177416.24-ENST00000360938.3~e39m1	Apoptosis+Cancer+Other_Cancer	ETS2	24	40177416	e39m1	40177416	-	['ENST00000360938.3']
Apoptosis+Cancer+Other_Cancer=ETS2_-_40177439.24-ENST00000360938.3~e39m1	Apoptosis+Cancer+Other_Cancer	ETS2	24	40177439	e39m1	40177439	-	['ENST00000360938.3']
Apoptosis+Cancer+Other_Cancer=ETS2_-_40177491.24-ENST00000360938.3~e39m1	Apoptosis+Cancer+Other_Cancer	ETS2	24	40177491	e39m1	40177491	-	['ENST00000360938.3']
Apoptosis+Cancer+Other_Cancer=ETS2_-_40177526.24-ENST00000360938.3~e39m1	Apoptosis+Cancer+Other_Cancer	ETS2	24	40177526	e39m1	40177526	-	['ENST00000360938.3']
Stress_Proteostasis=FAM3C_+_121036452.23-all~e39m1	Stress_Proteostasis	FAM3C	23	121036452	e39m1	121036452	+	['all']
Stress_Proteostasis=FAM3C_+_121036542.24-all~e39m1	Stress_Proteostasis	FAM3C	24	121036542	e39m1	121036542	+	['all']
Stress_Proteostasis=FAM3C_+_121036645.24-all~e39m1	Stress_Proteostasis	FAM3C	24	121036645	e39m1	121036645	+	['all']
Stress_Proteostasis=FAM3C_+_121036655.24-all~e39m1	Stress_Proteostasis	FAM3C	24	121036655	e39m1	121036655	+	['all']
Stress_Proteostasis=FAM3C_-_121036467.24-all~e39m1	Stress_Proteostasis	FAM3C	24	121036467	e39m1	121036467	-	['all']
Stress_Proteostasis=FAM3C_-_121036496.24-all~e39m1	Stress_Proteostasis	FAM3C	24	121036496	e39m1	121036496	-	['all']
Stress_Proteostasis=FAM3C_-_121036502.24-all~e39m1	Stress_Proteostasis	FAM3C	24	121036502	e39m1	121036502	-	['all']
Stress_Proteostasis=FAM3C_-_121036581.24-all~e39m1	Stress_Proteostasis	FAM3C	24	121036581	e39m1	121036581	-	['all']
Stress_Proteostasis=FAM3C_-_121036625.24-all~e39m1	Stress_Proteostasis	FAM3C	24	121036625	e39m1	121036625	-	['all']
Stress_Proteostasis=FAM3C_-_121036630.24-all~e39m1	Stress_Proteostasis	FAM3C	24	121036630	e39m1	121036630	-	['all']
Stress_Proteostasis=FBXO9_+_52929903.24-all~e39m1	Stress_Proteostasis	FBXO9	24	52929903	e39m1	52929903	+	['all']
Stress_Proteostasis=FBXO9_+_52929934.22-all~e39m1	Stress_Proteostasis	FBXO9	22	52929934	e39m1	52929934	+	['all']
Stress_Proteostasis=FBXO9_+_52930084.24-all~e39m1	Stress_Proteostasis	FBXO9	24	52930084	e39m1	52930084	+	['all']
Stress_Proteostasis=FBXO9_+_52930092.22-all~e39m1	Stress_Proteostasis	FBXO9	22	52930092	e39m1	52930092	+	['all']
Stress_Proteostasis=FBXO9_+_52930128.24-all~e39m1	Stress_Proteostasis	FBXO9	24	52930128	e39m1	52930128	+	['all']
Stress_Proteostasis=FBXO9_+_52930149.24-all~e39m1	Stress_Proteostasis	FBXO9	24	52930149	e39m1	52930149	+	['all']
Stress_Proteostasis=FBXO9_-_52929953.24-all~e39m1	Stress_Proteostasis	FBXO9	24	52929953	e39m1	52929953	-	['all']
Stress_Proteostasis=FBXO9_-_52930055.23-all~e39m1	Stress_Proteostasis	FBXO9	23	52930055	e39m1	52930055	-	['all']
Stress_Proteostasis=FBXO9_-_52930102.24-all~e39m1	Stress_Proteostasis	FBXO9	24	52930102	e39m1	52930102	-	['all']
Stress_Proteostasis=FBXO9_-_52930183.24-all~e39m1	Stress_Proteostasis	FBXO9	24	52930183	e39m1	52930183	-	['all']
Apoptosis+Cancer+Other_Cancer=FEV_+_219850473.23-all~e39m1	Apoptosis+Cancer+Other_Cancer	FEV	23	219850473	e39m1	219850473	+	['all']
Apoptosis+Cancer+Other_Cancer=FEV_+_219850517.25-all~e39m1	Apoptosis+Cancer+Other_Cancer	FEV	25	219850517	e39m1	219850517	+	['all']
Apoptosis+Cancer+Other_Cancer=FEV_+_219850547.25-all~e39m1	Apoptosis+Cancer+Other_Cancer	FEV	25	219850547	e39m1	219850547	+	['all']
Apoptosis+Cancer+Other_Cancer=FEV_+_219850574.23-all~e39m1	Apoptosis+Cancer+Other_Cancer	FEV	23	219850574	e39m1	219850574	+	['all']
Apoptosis+Cancer+Other_Cancer=FEV_+_219850583.25-all~e39m1	Apoptosis+Cancer+Other_Cancer	FEV	25	219850583	e39m1	219850583	+	['all']
Apoptosis+Cancer+Other_Cancer=FEV_+_219850595.25-all~e39m1	Apoptosis+Cancer+Other_Cancer	FEV	25	219850595	e39m1	219850595	+	['all']
Apoptosis+Cancer+Other_Cancer=FEV_+_219850618.25-all~e39m1	Apoptosis+Cancer+Other_Cancer	FEV	25	219850618	e39m1	219850618	+	['all']
Apoptosis+Cancer+Other_Cancer=FEV_+_219850624.24-all~e39m1	Apoptosis+Cancer+Other_Cancer	FEV	24	219850624	e39m1	219850624	+	['all']
Apoptosis+Cancer+Other_Cancer=FEV_+_219850674.24-all~e39m1	Apoptosis+Cancer+Other_Cancer	FEV	24	219850674	e39m1	219850674	+	['all']
Apoptosis+Cancer+Other_Cancer=FEV_+_219850739.23-all~e39m1	Apoptosis+Cancer+Other_Cancer	FEV	23	219850739	e39m1	219850739	+	['all']
Apoptosis+Cancer+Other_Cancer=FOSB_+_45970979.23-all~e39m1	Apoptosis+Cancer+Other_Cancer	FOSB	23	45970979	e39m1	45970979	+	['all']
Apoptosis+Cancer+Other_Cancer=FOSB_+_45971009.24-all~e39m1	Apoptosis+Cancer+Other_Cancer	FOSB	24	45971009	e39m1	45971009	+	['all']
Apoptosis+Cancer+Other_Cancer=FOSB_+_45971031.24-all~e39m1	Apoptosis+Cancer+Other_Cancer	FOSB	24	45971031	e39m1	45971031	+	['all']
Apoptosis+Cancer+Other_Cancer=FOSB_+_45971039.24-all~e39m1	Apoptosis+Cancer+Other_Cancer	FOSB	24	45971039	e39m1	45971039	+	['all']
Apoptosis+Cancer+Other_Cancer=FOSB_+_45971098.22-all~e39m1	Apoptosis+Cancer+Other_Cancer	FOSB	22	45971098	e39m1	45971098	+	['all']
Apoptosis+Cancer+Other_Cancer=FOSB_-_45970880.23-all~e39m1	Apoptosis+Cancer+Other_Cancer	FOSB	23	45970880	e39m1	45970880	-	['all']
Apoptosis+Cancer+Other_Cancer=FOSB_-_45970988.22-all~e39m1	Apoptosis+Cancer+Other_Cancer	FOSB	22	45970988	e39m1	45970988	-	['all']
Apoptosis+Cancer+Other_Cancer=FOSB_-_45971129.23-all~e39m1	Apoptosis+Cancer+Other_Cancer	FOSB	23	45971129	e39m1	45971129	-	['all']
Apoptosis+Cancer+Other_Cancer=FOSB_-_45971150.23-all~e39m1	Apoptosis+Cancer+Other_Cancer	FOSB	23	45971150	e39m1	45971150	-	['all']
Apoptosis+Cancer+Other_Cancer=FOSB_-_45971159.23-all~e39m1	Apoptosis+Cancer+Other_Cancer	FOSB	23	45971159	e39m1	45971159	-	['all']
Stress_Proteostasis=FOXA1_+_38064306.24-all~e39m1	Stress_Proteostasis	FOXA1	24	38064306	e39m1	38064306	+	['all']
Stress_Proteostasis=FOXA1_+_38064521.24-all~e39m1	Stress_Proteostasis	FOXA1	24	38064521	e39m1	38064521	+	['all']
Stress_Proteostasis=FOXA1_+_38064530.23-all~e39m1	Stress_Proteostasis	FOXA1	23	38064530	e39m1	38064530	+	['all']
Stress_Proteostasis=FOXA1_-_38064341.24-all~e39m1	Stress_Proteostasis	FOXA1	24	38064341	e39m1	38064341	-	['all']
Stress_Proteostasis=FOXA1_-_38064412.24-all~e39m1	Stress_Proteostasis	FOXA1	24	38064412	e39m1	38064412	-	['all']
Stress_Proteostasis=FOXA1_-_38064434.24-all~e39m1	Stress_Proteostasis	FOXA1	24	38064434	e39m1	38064434	-	['all']
Stress_Proteostasis=FOXA1_-_38064445.24-all~e39m1	Stress_Proteostasis	FOXA1	24	38064445	e39m1	38064445	-	['all']
Stress_Proteostasis=FOXA1_-_38064459.23-all~e39m1	Stress_Proteostasis	FOXA1	23	38064459	e39m1	38064459	-	['all']
Stress_Proteostasis=FOXA1_-_38064567.23-all~e39m1	Stress_Proteostasis	FOXA1	23	38064567	e39m1	38064567	-	['all']
Stress_Proteostasis=FOXA1_-_38064583.24-all~e39m1	Stress_Proteostasis	FOXA1	24	38064583	e39m1	38064583	-	['all']
Stress_Proteostasis=FOXA3_+_46367130.24-all~e39m1	Stress_Proteostasis	FOXA3	24	46367130	e39m1	46367130	+	['all']
Stress_Proteostasis=FOXA3_+_46367202.24-all~e39m1	Stress_Proteostasis	FOXA3	24	46367202	e39m1	46367202	+	['all']
Stress_Proteostasis=FOXA3_+_46367250.24-all~e39m1	Stress_Proteostasis	FOXA3	24	46367250	e39m1	46367250	+	['all']
Stress_Proteostasis=FOXA3_+_46367356.24-all~e39m1	Stress_Proteostasis	FOXA3	24	46367356	e39m1	46367356	+	['all']
Stress_Proteostasis=FOXA3_+_46367408.24-all~e39m1	Stress_Proteostasis	FOXA3	24	46367408	e39m1	46367408	+	['all']
Stress_Proteostasis=FOXA3_+_46367435.23-all~e39m1	Stress_Proteostasis	FOXA3	23	46367435	e39m1	46367435	+	['all']
Stress_Proteostasis=FOXA3_-_46367199.24-all~e39m1	Stress_Proteostasis	FOXA3	24	46367199	e39m1	46367199	-	['all']
Stress_Proteostasis=FOXA3_-_46367232.23-all~e39m1	Stress_Proteostasis	FOXA3	23	46367232	e39m1	46367232	-	['all']
Stress_Proteostasis=FOXA3_-_46367354.24-all~e39m1	Stress_Proteostasis	FOXA3	24	46367354	e39m1	46367354	-	['all']
Gene_Expression=FOXF1_+_86543748.23-all~e39m1	Gene_Expression	FOXF1	23	86543748	e39m1	86543748	+	['all']
Gene_Expression=FOXF1_+_86543776.24-all~e39m1	Gene_Expression	FOXF1	24	86543776	e39m1	86543776	+	['all']
Gene_Expression=FOXF1_+_86544016.23-all~e39m1	Gene_Expression	FOXF1	23	86544016	e39m1	86544016	+	['all']
Gene_Expression=FOXF1_-_86543760.24-all~e39m1	Gene_Expression	FOXF1	24	86543760	e39m1	86543760	-	['all']
Gene_Expression=FOXF1_-_86543792.25-all~e39m1	Gene_Expression	FOXF1	25	86543792	e39m1	86543792	-	['all']
Gene_Expression=FOXF1_-_86543821.24-all~e39m1	Gene_Expression	FOXF1	24	86543821	e39m1	86543821	-	['all']
Gene_Expression=FOXF1_-_86543936.24-all~e39m1	Gene_Expression	FOXF1	24	86543936	e39m1	86543936	-	['all']
Gene_Expression=FOXF1_-_86543969.25-all~e39m1	Gene_Expression	FOXF1	25	86543969	e39m1	86543969	-	['all']
Gene_Expression=FOXF1_-_86544012.25-all~e39m1	Gene_Expression	FOXF1	25	86544012	e39m1	86544012	-	['all']
Gene_Expression=FOXF1_-_86544031.23-all~e39m1	Gene_Expression	FOXF1	23	86544031	e39m1	86544031	-	['all']
Apoptosis+Cancer+Other_Cancer=FOXL2_+_138666046.24-all~e39m1	Apoptosis+Cancer+Other_Cancer	FOXL2	24	138666046	e39m1	138666046	+	['all']
Apoptosis+Cancer+Other_Cancer=FOXL2_+_138666068.24-all~e39m1	Apoptosis+Cancer+Other_Cancer	FOXL2	24	138666068	e39m1	138666068	+	['all']
Apoptosis+Cancer+Other_Cancer=FOXL2_+_138666114.24-all~e39m1	Apoptosis+Cancer+Other_Cancer	FOXL2	24	138666114	e39m1	138666114	+	['all']
Apoptosis+Cancer+Other_Cancer=FOXL2_+_138666137.24-all~e39m1	Apoptosis+Cancer+Other_Cancer	FOXL2	24	138666137	e39m1	138666137	+	['all']
Apoptosis+Cancer+Other_Cancer=FOXL2_+_138666162.24-all~e39m1	Apoptosis+Cancer+Other_Cancer	FOXL2	24	138666162	e39m1	138666162	+	['all']
Apoptosis+Cancer+Other_Cancer=FOXL2_+_138666242.24-all~e39m1	Apoptosis+Cancer+Other_Cancer	FOXL2	24	138666242	e39m1	138666242	+	['all']
Apoptosis+Cancer+Other_Cancer=FOXL2_-_138666198.22-all~e39m1	Apoptosis+Cancer+Other_Cancer	FOXL2	22	138666198	e39m1	138666198	-	['all']
Apoptosis+Cancer+Other_Cancer=FOXL2_-_138666225.24-all~e39m1	Apoptosis+Cancer+Other_Cancer	FOXL2	24	138666225	e39m1	138666225	-	['all']
Apoptosis+Cancer+Other_Cancer=FOXL2_-_138666353.22-all~e39m1	Apoptosis+Cancer+Other_Cancer	FOXL2	22	138666353	e39m1	138666353	-	['all']
Apoptosis+Cancer+Other_Cancer=FOXL2_-_138666376.24-all~e39m1	Apoptosis+Cancer+Other_Cancer	FOXL2	24	138666376	e39m1	138666376	-	['all']
Apoptosis+Cancer+Other_Cancer=FOXO4_+_70315711.24-all~e39m1	Apoptosis+Cancer+Other_Cancer	FOXO4	24	70315711	e39m1	70315711	+	['all']
Apoptosis+Cancer+Other_Cancer=FOXO4_+_70315849.22-all~e39m1	Apoptosis+Cancer+Other_Cancer	FOXO4	22	70315849	e39m1	70315849	+	['all']
Apoptosis+Cancer+Other_Cancer=FOXO4_-_70315671.22-all~e39m1	Apoptosis+Cancer+Other_Cancer	FOXO4	22	70315671	e39m1	70315671	-	['all']
Apoptosis+Cancer+Other_Cancer=FOXO4_-_70315743.24-all~e39m1	Apoptosis+Cancer+Other_Cancer	FOXO4	24	70315743	e39m1	70315743	-	['all']
Apoptosis+Cancer+Other_Cancer=FOXO4_-_70315772.24-all~e39m1	Apoptosis+Cancer+Other_Cancer	FOXO4	24	70315772	e39m1	70315772	-	['all']
Apoptosis+Cancer+Other_Cancer=FOXO4_-_70315782.24-all~e39m1	Apoptosis+Cancer+Other_Cancer	FOXO4	24	70315782	e39m1	70315782	-	['all']
Apoptosis+Cancer+Other_Cancer=FOXO4_-_70315822.23-all~e39m1	Apoptosis+Cancer+Other_Cancer	FOXO4	23	70315822	e39m1	70315822	-	['all']
Apoptosis+Cancer+Other_Cancer=FOXO4_-_70315829.21-all~e39m1	Apoptosis+Cancer+Other_Cancer	FOXO4	21	70315829	e39m1	70315829	-	['all']
Apoptosis+Cancer+Other_Cancer=FOXO4_-_70315963.23-all~e39m1	Apoptosis+Cancer+Other_Cancer	FOXO4	23	70315963	e39m1	70315963	-	['all']
Apoptosis+Cancer+Other_Cancer=FOXO4_-_70315986.24-all~e39m1	Apoptosis+Cancer+Other_Cancer	FOXO4	24	70315986	e39m1	70315986	-	['all']
Unassigned=GAB2_+_78128946.24-all~e39m1	Unassigned	GAB2	24	78128946	e39m1	78128946	+	['all']
Unassigned=GAB2_+_78129079.24-all~e39m1	Unassigned	GAB2	24	78129079	e39m1	78129079	+	['all']
Unassigned=GAB2_+_78129101.24-all~e39m1	Unassigned	GAB2	24	78129101	e39m1	78129101	+	['all']
Unassigned=GAB2_+_78129134.24-all~e39m1	Unassigned	GAB2	24	78129134	e39m1	78129134	+	['all']
Unassigned=GAB2_+_78129219.24-all~e39m1	Unassigned	GAB2	24	78129219	e39m1	78129219	+	['all']
Unassigned=GAB2_-_78128987.24-all~e39m1	Unassigned	GAB2	24	78128987	e39m1	78128987	-	['all']
Unassigned=GAB2_-_78129110.24-all~e39m1	Unassigned	GAB2	24	78129110	e39m1	78129110	-	['all']
Unassigned=GAB2_-_78129225.23-all~e39m1	Unassigned	GAB2	23	78129225	e39m1	78129225	-	['all']
Apoptosis+Cancer+Other_Cancer=GADD45A_+_68150429.24-all~e39m1	Apoptosis+Cancer+Other_Cancer	GADD45A	24	68150429	e39m1	68150429	+	['all']
Apoptosis+Cancer+Other_Cancer=GADD45A_+_68150466.24-all~e39m1	Apoptosis+Cancer+Other_Cancer	GADD45A	24	68150466	e39m1	68150466	+	['all']
Apoptosis+Cancer+Other_Cancer=GADD45A_+_68150564.24-all~e39m1	Apoptosis+Cancer+Other_Cancer	GADD45A	24	68150564	e39m1	68150564	+	['all']
Apoptosis+Cancer+Other_Cancer=GADD45A_+_68150589.24-all~e39m1	Apoptosis+Cancer+Other_Cancer	GADD45A	24	68150589	e39m1	68150589	+	['all']
Apoptosis+Cancer+Other_Cancer=GADD45A_+_68150608.24-all~e39m1	Apoptosis+Cancer+Other_Cancer	GADD45A	24	68150608	e39m1	68150608	+	['all']
Apoptosis+Cancer+Other_Cancer=GADD45A_+_68150626.23-all~e39m1	Apoptosis+Cancer+Other_Cancer	GADD45A	23	68150626	e39m1	68150626	+	['all']
Apoptosis+Cancer+Other_Cancer=GADD45A_+_68150635.23-all~e39m1	Apoptosis+Cancer+Other_Cancer	GADD45A	23	68150635	e39m1	68150635	+	['all']
Apoptosis+Cancer+Other_Cancer=GADD45A_-_68150409.24-all~e39m1	Apoptosis+Cancer+Other_Cancer	GADD45A	24	68150409	e39m1	68150409	-	['all']
Apoptosis+Cancer+Other_Cancer=GADD45A_-_68150624.24-all~e39m1	Apoptosis+Cancer+Other_Cancer	GADD45A	24	68150624	e39m1	68150624	-	['all']
Apoptosis+Cancer+Other_Cancer=GADD45A_-_68150674.24-all~e39m1	Apoptosis+Cancer+Other_Cancer	GADD45A	24	68150674	e39m1	68150674	-	['all']
Apoptosis+Cancer+Other_Cancer=GAL3ST1_+_30954560.24-ENST00000338911.5~e39m1	Apoptosis+Cancer+Other_Cancer	GAL3ST1	24	30954560	e39m1	30954560	+	['ENST00000338911.5']
Apoptosis+Cancer+Other_Cancer=GAL3ST1_+_30956837.24-ENST00000406955.1~e39m1	Apoptosis+Cancer+Other_Cancer	GAL3ST1	24	30956837	e39m1	30956837	+	['ENST00000406955.1']
Apoptosis+Cancer+Other_Cancer=GAL3ST1_+_30956843.24-ENST00000406955.1~e39m1	Apoptosis+Cancer+Other_Cancer	GAL3ST1	24	30956843	e39m1	30956843	+	['ENST00000406955.1']
Apoptosis+Cancer+Other_Cancer=GAL3ST1_+_30956877.23-ENST00000406955.1~e39m1	Apoptosis+Cancer+Other_Cancer	GAL3ST1	23	30956877	e39m1	30956877	+	['ENST00000406955.1']
Apoptosis+Cancer+Other_Cancer=GAL3ST1_+_30961057.24-ENST00000401975.1~e39m1	Apoptosis+Cancer+Other_Cancer	GAL3ST1	24	30961057	e39m1	30961057	+	['ENST00000401975.1']
Apoptosis+Cancer+Other_Cancer=GAL3ST1_+_30961226.22-ENST00000402321.1,ENST00000401975.1~e39m1	Apoptosis+Cancer+Other_Cancer	GAL3ST1	22	30961226	e39m1	30961226	+	['ENST00000402321.1', 'ENST00000401975.1']
Apoptosis+Cancer+Other_Cancer=GAL3ST1_+_30961241.27-ENST00000402321.1,ENST00000401975.1~e39m1	Apoptosis+Cancer+Other_Cancer	GAL3ST1	27	30961241	e39m1	30961241	+	['ENST00000402321.1', 'ENST00000401975.1']
Apoptosis+Cancer+Other_Cancer=GAL3ST1_+_30961246.24-ENST00000402321.1,ENST00000401975.1~e39m1	Apoptosis+Cancer+Other_Cancer	GAL3ST1	24	30961246	e39m1	30961246	+	['ENST00000402321.1', 'ENST00000401975.1']
Apoptosis+Cancer+Other_Cancer=GAL3ST1_+_30968877.23-ENST00000443111.2~e39m1	Apoptosis+Cancer+Other_Cancer	GAL3ST1	23	30968877	e39m1	30968877	+	['ENST00000443111.2']
Apoptosis+Cancer+Other_Cancer=GAL3ST1_+_30970662.24-ENST00000402369.1,ENST00000406361.1~e39m1	Apoptosis+Cancer+Other_Cancer	GAL3ST1	24	30970662	e39m1	30970662	+	['ENST00000402369.1', 'ENST00000406361.1']
Apoptosis+Cancer+Other_Cancer=GAL3ST1_+_30970668.24-ENST00000402369.1,ENST00000406361.1~e39m1	Apoptosis+Cancer+Other_Cancer	GAL3ST1	24	30970668	e39m1	30970668	+	['ENST00000402369.1', 'ENST00000406361.1']
Apoptosis+Cancer+Other_Cancer=GAL3ST1_+_30970743.24-ENST00000402369.1,ENST00000406361.1~e39m1	Apoptosis+Cancer+Other_Cancer	GAL3ST1	24	30970743	e39m1	30970743	+	['ENST00000402369.1', 'ENST00000406361.1']
Apoptosis+Cancer+Other_Cancer=GAL3ST1_+_30970756.24-ENST00000402369.1,ENST00000406361.1~e39m1	Apoptosis+Cancer+Other_Cancer	GAL3ST1	24	30970756	e39m1	30970756	+	['ENST00000402369.1', 'ENST00000406361.1']
Apoptosis+Cancer+Other_Cancer=GAL3ST1_+_30970772.23-ENST00000402369.1,ENST00000406361.1~e39m1	Apoptosis+Cancer+Other_Cancer	GAL3ST1	23	30970772	e39m1	30970772	+	['ENST00000402369.1', 'ENST00000406361.1']
Apoptosis+Cancer+Other_Cancer=GAL3ST1_+_30970813.24-ENST00000402369.1,ENST00000406361.1~e39m1	Apoptosis+Cancer+Other_Cancer	GAL3ST1	24	30970813	e39m1	30970813	+	['ENST00000402369.1', 'ENST00000406361.1']
Apoptosis+Cancer+Other_Cancer=GAL3ST1_-_30954599.24-ENST00000338911.5~e39m1	Apoptosis+Cancer+Other_Cancer	GAL3ST1	24	30954599	e39m1	30954599	-	['ENST00000338911.5']
Apoptosis+Cancer+Other_Cancer=GAL3ST1_-_30954646.24-ENST00000338911.5~e39m1	Apoptosis+Cancer+Other_Cancer	GAL3ST1	24	30954646	e39m1	30954646	-	['ENST00000338911.5']
Apoptosis+Cancer+Other_Cancer=GAL3ST1_-_30961198.26-ENST00000402321.1,ENST00000401975.1~e39m1	Apoptosis+Cancer+Other_Cancer	GAL3ST1	26	30961198	e39m1	30961198	-	['ENST00000402321.1', 'ENST00000401975.1']
Apoptosis+Cancer+Other_Cancer=GAL3ST1_-_30961213.27-ENST00000402321.1,ENST00000401975.1~e39m1	Apoptosis+Cancer+Other_Cancer	GAL3ST1	27	30961213	e39m1	30961213	-	['ENST00000402321.1', 'ENST00000401975.1']
Apoptosis+Cancer+Other_Cancer=GAL3ST1_-_30961217.26-ENST00000402321.1,ENST00000401975.1~e39m1	Apoptosis+Cancer+Other_Cancer	GAL3ST1	26	30961217	e39m1	30961217	-	['ENST00000402321.1', 'ENST00000401975.1']
Apoptosis+Cancer+Other_Cancer=GAL3ST1_-_30961222.25-ENST00000402321.1,ENST00000401975.1~e39m1	Apoptosis+Cancer+Other_Cancer	GAL3ST1	25	30961222	e39m1	30961222	-	['ENST00000402321.1', 'ENST00000401975.1']
Apoptosis+Cancer+Other_Cancer=GAL3ST1_-_30961232.26-ENST00000402321.1,ENST00000401975.1~e39m1	Apoptosis+Cancer+Other_Cancer	GAL3ST1	26	30961232	e39m1	30961232	-	['ENST00000402321.1', 'ENST00000401975.1']
Apoptosis+Cancer+Other_Cancer=GAL3ST1_-_30969119.23-ENST00000443111.2~e39m1	Apoptosis+Cancer+Other_Cancer	GAL3ST1	23	30969119	e39m1	30969119	-	['ENST00000443111.2']
Apoptosis+Cancer+Other_Cancer=GAL3ST1_-_30969152.22-ENST00000443111.2~e39m1	Apoptosis+Cancer+Other_Cancer	GAL3ST1	22	30969152	e39m1	30969152	-	['ENST00000443111.2']
Apoptosis+Cancer+Other_Cancer=GAL3ST1_-_30970671.24-ENST00000402369.1,ENST00000406361.1~e39m1	Apoptosis+Cancer+Other_Cancer	GAL3ST1	24	30970671	e39m1	30970671	-	['ENST00000402369.1', 'ENST00000406361.1']
Apoptosis+Cancer+Other_Cancer=GAL3ST1_-_30970790.23-ENST00000402369.1,ENST00000406361.1~e39m1	Apoptosis+Cancer+Other_Cancer	GAL3ST1	23	30970790	e39m1	30970790	-	['ENST00000402369.1', 'ENST00000406361.1']
Apoptosis+Cancer+Other_Cancer=GAL3ST1_-_30970854.21-ENST00000402369.1,ENST00000406361.1~e39m1	Apoptosis+Cancer+Other_Cancer	GAL3ST1	21	30970854	e39m1	30970854	-	['ENST00000402369.1', 'ENST00000406361.1']
Stress_Proteostasis=GALNT2_+_230202757.24-all~e39m1	Stress_Proteostasis	GALNT2	24	230202757	e39m1	230202757	+	['all']
Stress_Proteostasis=GALNT2_-_230202578.22-all~e39m1	Stress_Proteostasis	GALNT2	22	230202578	e39m1	230202578	-	['all']
Stress_Proteostasis=GALNT2_-_230202606.24-all~e39m1	Stress_Proteostasis	GALNT2	24	230202606	e39m1	230202606	-	['all']
