sgId	Sublibrary	gene_name	length	pam coordinate	pass_score	position	strand	transcript_list
Apoptosis+Cancer+Other_Cancer=CHAF1B_+_37757741.24-all~e39m1	Apoptosis+Cancer+Other_Cancer	CHAF1B	24	37757741	e39m1	37757741	+	['all']
Apoptosis+Cancer+Other_Cancer=CHAF1B_+_37757839.23-all~e39m1	Apoptosis+Cancer+Other_Cancer	CHAF1B	23	37757839	e39m1	37757839	+	['all']
Apoptosis+Cancer+Other_Cancer=CHAF1B_+_37757908.24-all~e39m1	Apoptosis+Cancer+Other_Cancer	CHAF1B	24	37757908	e39m1	37757908	+	['all']
Apoptosis+Cancer+Other_Cancer=CHAF1B_-_37757654.23-all~e39m1	Apoptosis+Cancer+Other_Cancer	CHAF1B	23	37757654	e39m1	37757654	-	['all']
Apoptosis+Cancer+Other_Cancer=CHAF1B_-_37757739.23-all~e39m1	Apoptosis+Cancer+Other_Cancer	CHAF1B	23	37757739	e39m1	37757739	-	['all']
Apoptosis+Cancer+Other_Cancer=CHAF1B_-_37757754.22-all~e39m1	Apoptosis+Cancer+Other_Cancer	CHAF1B	22	37757754	e39m1	37757754	-	['all']
Apoptosis+Cancer+Other_Cancer=CHAF1B_-_37757803.24-all~e39m1	Apoptosis+Cancer+Other_Cancer	CHAF1B	24	37757803	e39m1	37757803	-	['all']
Apoptosis+Cancer+Other_Cancer=CHAF1B_-_37757811.24-all~e39m1	Apoptosis+Cancer+Other_Cancer	CHAF1B	24	37757811	e39m1	37757811	-	['all']
Apoptosis+Cancer+Other_Cancer=CHAF1B_-_37757824.22-all~e39m1	Apoptosis+Cancer+Other_Cancer	CHAF1B	22	37757824	e39m1	37757824	-	['all']
Apoptosis+Cancer+Other_Cancer=CHAF1B_-_37757858.24-all~e39m1	Apoptosis+Cancer+Other_Cancer	CHAF1B	24	37757858	e39m1	37757858	-	['all']
Trafficking+Mitochondria+Motility=CHCHD1_+_75541772.23-all~e39m1	Trafficking+Mitochondria+Motility	CHCHD1	23	75541772	e39m1	75541772	+	['all']
Trafficking+Mitochondria+Motility=CHCHD1_+_75541815.23-all~e39m1	Trafficking+Mitochondria+Motility	CHCHD1	23	75541815	e39m1	75541815	+	['all']
Trafficking+Mitochondria+Motility=CHCHD1_+_75541877.24-all~e39m1	Trafficking+Mitochondria+Motility	CHCHD1	24	75541877	e39m1	75541877	+	['all']
Trafficking+Mitochondria+Motility=CHCHD1_+_75541887.23-all~e39m1	Trafficking+Mitochondria+Motility	CHCHD1	23	75541887	e39m1	75541887	+	['all']
Trafficking+Mitochondria+Motility=CHCHD1_+_75542060.24-all~e39m1	Trafficking+Mitochondria+Motility	CHCHD1	24	75542060	e39m1	75542060	+	['all']
Trafficking+Mitochondria+Motility=CHCHD1_+_75542073.23-all~e39m1	Trafficking+Mitochondria+Motility	CHCHD1	23	75542073	e39m1	75542073	+	['all']
Trafficking+Mitochondria+Motility=CHCHD1_-_75541873.22-all~e39m1	Trafficking+Mitochondria+Motility	CHCHD1	22	75541873	e39m1	75541873	-	['all']
Trafficking+Mitochondria+Motility=CHCHD1_-_75541975.22-all~e39m1	Trafficking+Mitochondria+Motility	CHCHD1	22	75541975	e39m1	75541975	-	['all']
Trafficking+Mitochondria+Motility=CHCHD1_-_75541997.24-all~e39m1	Trafficking+Mitochondria+Motility	CHCHD1	24	75541997	e39m1	75541997	-	['all']
Trafficking+Mitochondria+Motility=CHCHD1_-_75542057.24-all~e39m1	Trafficking+Mitochondria+Motility	CHCHD1	24	75542057	e39m1	75542057	-	['all']
Trafficking+Mitochondria+Motility=CHCHD4_+_14166064.24-all~e39m1	Trafficking+Mitochondria+Motility	CHCHD4	24	14166064	e39m1	14166064	+	['all']
Trafficking+Mitochondria+Motility=CHCHD4_+_14166095.24-all~e39m1	Trafficking+Mitochondria+Motility	CHCHD4	24	14166095	e39m1	14166095	+	['all']
Trafficking+Mitochondria+Motility=CHCHD4_+_14166106.24-all~e39m1	Trafficking+Mitochondria+Motility	CHCHD4	24	14166106	e39m1	14166106	+	['all']
Trafficking+Mitochondria+Motility=CHCHD4_+_14166114.24-all~e39m1	Trafficking+Mitochondria+Motility	CHCHD4	24	14166114	e39m1	14166114	+	['all']
Trafficking+Mitochondria+Motility=CHCHD4_+_14166185.24-all~e39m1	Trafficking+Mitochondria+Motility	CHCHD4	24	14166185	e39m1	14166185	+	['all']
Trafficking+Mitochondria+Motility=CHCHD4_+_14166332.24-all~e39m1	Trafficking+Mitochondria+Motility	CHCHD4	24	14166332	e39m1	14166332	+	['all']
Trafficking+Mitochondria+Motility=CHCHD4_+_14166346.23-all~e39m1	Trafficking+Mitochondria+Motility	CHCHD4	23	14166346	e39m1	14166346	+	['all']
Trafficking+Mitochondria+Motility=CHCHD4_+_14166355.23-all~e39m1	Trafficking+Mitochondria+Motility	CHCHD4	23	14166355	e39m1	14166355	+	['all']
Trafficking+Mitochondria+Motility=CHCHD4_+_14166376.22-all~e39m1	Trafficking+Mitochondria+Motility	CHCHD4	22	14166376	e39m1	14166376	+	['all']
Trafficking+Mitochondria+Motility=CHCHD4_-_14166350.23-all~e39m1	Trafficking+Mitochondria+Motility	CHCHD4	23	14166350	e39m1	14166350	-	['all']
essential_crispri=CHCHD4_+_14166312.24-all~e39m1	essential_crispri	CHCHD4	24	14166312	e39m1	14166312	+	['all']
essential_crispri=CHCHD4_+_14166340.23-all~e39m1	essential_crispri	CHCHD4	23	14166340	e39m1	14166340	+	['all']
essential_crispri=CHCHD4_+_14166355.24-all~e39m1	essential_crispri	CHCHD4	24	14166355	e39m1	14166355	+	['all']
essential_crispri=CHCHD4_-_14166123.24-all~e39m1	essential_crispri	CHCHD4	24	14166123	e39m1	14166123	-	['all']
essential_crispri=CHCHD4_-_14166350.24-all~e39m1	essential_crispri	CHCHD4	24	14166350	e39m1	14166350	-	['all']
Trafficking+Mitochondria+Motility=CHCHD5_+_113342051.24-all~e39m1	Trafficking+Mitochondria+Motility	CHCHD5	24	113342051	e39m1	113342051	+	['all']
Trafficking+Mitochondria+Motility=CHCHD5_+_113342163.22-all~e39m1	Trafficking+Mitochondria+Motility	CHCHD5	22	113342163	e39m1	113342163	+	['all']
Trafficking+Mitochondria+Motility=CHCHD5_+_113342246.21-all~e39m1	Trafficking+Mitochondria+Motility	CHCHD5	21	113342246	e39m1	113342246	+	['all']
Trafficking+Mitochondria+Motility=CHCHD5_-_113342014.23-all~e39m1	Trafficking+Mitochondria+Motility	CHCHD5	23	113342014	e39m1	113342014	-	['all']
Trafficking+Mitochondria+Motility=CHCHD5_-_113342030.24-all~e39m1	Trafficking+Mitochondria+Motility	CHCHD5	24	113342030	e39m1	113342030	-	['all']
Trafficking+Mitochondria+Motility=CHCHD5_-_113342050.23-all~e39m1	Trafficking+Mitochondria+Motility	CHCHD5	23	113342050	e39m1	113342050	-	['all']
Trafficking+Mitochondria+Motility=CHCHD5_-_113342096.24-all~e39m1	Trafficking+Mitochondria+Motility	CHCHD5	24	113342096	e39m1	113342096	-	['all']
Trafficking+Mitochondria+Motility=CHCHD5_-_113342120.24-all~e39m1	Trafficking+Mitochondria+Motility	CHCHD5	24	113342120	e39m1	113342120	-	['all']
Trafficking+Mitochondria+Motility=CHCHD5_-_113342172.23-all~e39m1	Trafficking+Mitochondria+Motility	CHCHD5	23	113342172	e39m1	113342172	-	['all']
Trafficking+Mitochondria+Motility=CHCHD5_-_113342216.23-all~e39m1	Trafficking+Mitochondria+Motility	CHCHD5	23	113342216	e39m1	113342216	-	['all']
Stress_Proteostasis=CHD4_-_6716278.23-all~e39m1	Stress_Proteostasis	CHD4	23	6716278	e39m1	6716278	-	['all']
Stress_Proteostasis=CHD4_-_6716290.24-all~e39m1	Stress_Proteostasis	CHD4	24	6716290	e39m1	6716290	-	['all']
Stress_Proteostasis=CHD4_-_6716355.23-all~e39m1	Stress_Proteostasis	CHD4	23	6716355	e39m1	6716355	-	['all']
Stress_Proteostasis=CHD4_-_6716372.24-all~e39m1	Stress_Proteostasis	CHD4	24	6716372	e39m1	6716372	-	['all']
Stress_Proteostasis=CHD4_-_6716389.24-all~e39m1	Stress_Proteostasis	CHD4	24	6716389	e39m1	6716389	-	['all']
Stress_Proteostasis=CHD4_-_6716412.24-all~e39m1	Stress_Proteostasis	CHD4	24	6716412	e39m1	6716412	-	['all']
Stress_Proteostasis=CHD4_-_6716423.24-all~e39m1	Stress_Proteostasis	CHD4	24	6716423	e39m1	6716423	-	['all']
Stress_Proteostasis=CHD4_-_6716445.24-all~e39m1	Stress_Proteostasis	CHD4	24	6716445	e39m1	6716445	-	['all']
Stress_Proteostasis=CHD4_-_6716491.23-all~e39m1	Stress_Proteostasis	CHD4	23	6716491	e39m1	6716491	-	['all']
Stress_Proteostasis=CHD4_-_6716541.24-all~e39m1	Stress_Proteostasis	CHD4	24	6716541	e39m1	6716541	-	['all']
Drug_Targets+Kinase_Phosphatase=CHEK1_+_125495204.25-ENST00000438015.1~e39m1	Drug_Targets+Kinase_Phosphatase	CHEK1	25	125495204	e39m1	125495204	+	['ENST00000438015.1']
Drug_Targets+Kinase_Phosphatase=CHEK1_+_125495218.25-ENST00000438015.1~e39m1	Drug_Targets+Kinase_Phosphatase	CHEK1	25	125495218	e39m1	125495218	+	['ENST00000438015.1']
Drug_Targets+Kinase_Phosphatase=CHEK1_+_125495241.27-ENST00000438015.1~e39m1	Drug_Targets+Kinase_Phosphatase	CHEK1	27	125495241	e39m1	125495241	+	['ENST00000438015.1']
Drug_Targets+Kinase_Phosphatase=CHEK1_+_125495280.23-ENST00000438015.1~e39m1	Drug_Targets+Kinase_Phosphatase	CHEK1	23	125495280	e39m1	125495280	+	['ENST00000438015.1']
Drug_Targets+Kinase_Phosphatase=CHEK1_+_125495295.24-ENST00000438015.1~e39m1	Drug_Targets+Kinase_Phosphatase	CHEK1	24	125495295	e39m1	125495295	+	['ENST00000438015.1']
Drug_Targets+Kinase_Phosphatase=CHEK1_+_125495305.24-ENST00000438015.1~e39m1	Drug_Targets+Kinase_Phosphatase	CHEK1	24	125495305	e39m1	125495305	+	['ENST00000438015.1']
Drug_Targets+Kinase_Phosphatase=CHEK1_+_125496255.24-ENST00000534070.1~e39m1	Drug_Targets+Kinase_Phosphatase	CHEK1	24	125496255	e39m1	125496255	+	['ENST00000534070.1']
Drug_Targets+Kinase_Phosphatase=CHEK1_+_125496272.23-ENST00000534070.1~e39m1	Drug_Targets+Kinase_Phosphatase	CHEK1	23	125496272	e39m1	125496272	+	['ENST00000534070.1']
Drug_Targets+Kinase_Phosphatase=CHEK1_+_125496335.21-ENST00000534070.1~e39m1	Drug_Targets+Kinase_Phosphatase	CHEK1	21	125496335	e39m1	125496335	+	['ENST00000534070.1']
Drug_Targets+Kinase_Phosphatase=CHEK1_+_125496347.25-ENST00000534070.1~e39m1	Drug_Targets+Kinase_Phosphatase	CHEK1	25	125496347	e39m1	125496347	+	['ENST00000534070.1']
Drug_Targets+Kinase_Phosphatase=CHEK1_+_125496368.25-ENST00000534070.1~e39m1	Drug_Targets+Kinase_Phosphatase	CHEK1	25	125496368	e39m1	125496368	+	['ENST00000534070.1']
Drug_Targets+Kinase_Phosphatase=CHEK1_+_125496423.23-ENST00000534070.1~e39m1	Drug_Targets+Kinase_Phosphatase	CHEK1	23	125496423	e39m1	125496423	+	['ENST00000534070.1']
Drug_Targets+Kinase_Phosphatase=CHEK1_-_125495147.23-ENST00000438015.1~e39m1	Drug_Targets+Kinase_Phosphatase	CHEK1	23	125495147	e39m1	125495147	-	['ENST00000438015.1']
Drug_Targets+Kinase_Phosphatase=CHEK1_-_125495169.24-ENST00000438015.1~e39m1	Drug_Targets+Kinase_Phosphatase	CHEK1	24	125495169	e39m1	125495169	-	['ENST00000438015.1']
Drug_Targets+Kinase_Phosphatase=CHEK1_-_125495199.25-ENST00000438015.1~e39m1	Drug_Targets+Kinase_Phosphatase	CHEK1	25	125495199	e39m1	125495199	-	['ENST00000438015.1']
Drug_Targets+Kinase_Phosphatase=CHEK1_-_125495279.23-ENST00000438015.1~e39m1	Drug_Targets+Kinase_Phosphatase	CHEK1	23	125495279	e39m1	125495279	-	['ENST00000438015.1']
Drug_Targets+Kinase_Phosphatase=CHEK1_-_125496217.25-ENST00000534070.1~e39m1	Drug_Targets+Kinase_Phosphatase	CHEK1	25	125496217	e39m1	125496217	-	['ENST00000534070.1']
Drug_Targets+Kinase_Phosphatase=CHEK1_-_125496475.24-ENST00000534070.1~e39m1	Drug_Targets+Kinase_Phosphatase	CHEK1	24	125496475	e39m1	125496475	-	['ENST00000534070.1']
Drug_Targets+Kinase_Phosphatase=CHEK1_-_125496518.25-ENST00000534070.1~e39m1	Drug_Targets+Kinase_Phosphatase	CHEK1	25	125496518	e39m1	125496518	-	['ENST00000534070.1']
Drug_Targets+Kinase_Phosphatase=CHEK1_-_125496531.25-ENST00000534070.1~e39m1	Drug_Targets+Kinase_Phosphatase	CHEK1	25	125496531	e39m1	125496531	-	['ENST00000534070.1']
Stress_Proteostasis=CHERP_+_16653219.22-all~e39m1	Stress_Proteostasis	CHERP	22	16653219	e39m1	16653219	+	['all']
Stress_Proteostasis=CHERP_+_16653231.23-all~e39m1	Stress_Proteostasis	CHERP	23	16653231	e39m1	16653231	+	['all']
Stress_Proteostasis=CHERP_+_16653277.24-all~e39m1	Stress_Proteostasis	CHERP	24	16653277	e39m1	16653277	+	['all']
Stress_Proteostasis=CHERP_-_16653119.24-all~e39m1	Stress_Proteostasis	CHERP	24	16653119	e39m1	16653119	-	['all']
Stress_Proteostasis=CHERP_-_16653127.24-all~e39m1	Stress_Proteostasis	CHERP	24	16653127	e39m1	16653127	-	['all']
Stress_Proteostasis=CHERP_-_16653156.24-all~e39m1	Stress_Proteostasis	CHERP	24	16653156	e39m1	16653156	-	['all']
Stress_Proteostasis=CHERP_-_16653170.24-all~e39m1	Stress_Proteostasis	CHERP	24	16653170	e39m1	16653170	-	['all']
Stress_Proteostasis=CHERP_-_16653179.24-all~e39m1	Stress_Proteostasis	CHERP	24	16653179	e39m1	16653179	-	['all']
Stress_Proteostasis=CHERP_-_16653355.24-all~e39m1	Stress_Proteostasis	CHERP	24	16653355	e39m1	16653355	-	['all']
Stress_Proteostasis=CHERP_-_16653387.23-all~e39m1	Stress_Proteostasis	CHERP	23	16653387	e39m1	16653387	-	['all']
Apoptosis+Cancer+Other_Cancer=CHIC2_+_54930576.23-all~e39m1	Apoptosis+Cancer+Other_Cancer	CHIC2	23	54930576	e39m1	54930576	+	['all']
Apoptosis+Cancer+Other_Cancer=CHIC2_+_54930582.24-all~e39m1	Apoptosis+Cancer+Other_Cancer	CHIC2	24	54930582	e39m1	54930582	+	['all']
Apoptosis+Cancer+Other_Cancer=CHIC2_+_54930612.23-all~e39m1	Apoptosis+Cancer+Other_Cancer	CHIC2	23	54930612	e39m1	54930612	+	['all']
Apoptosis+Cancer+Other_Cancer=CHIC2_+_54930703.24-all~e39m1	Apoptosis+Cancer+Other_Cancer	CHIC2	24	54930703	e39m1	54930703	+	['all']
Apoptosis+Cancer+Other_Cancer=CHIC2_+_54930719.22-all~e39m1	Apoptosis+Cancer+Other_Cancer	CHIC2	22	54930719	e39m1	54930719	+	['all']
Apoptosis+Cancer+Other_Cancer=CHIC2_+_54930791.24-all~e39m1	Apoptosis+Cancer+Other_Cancer	CHIC2	24	54930791	e39m1	54930791	+	['all']
Apoptosis+Cancer+Other_Cancer=CHIC2_-_54930626.24-all~e39m1	Apoptosis+Cancer+Other_Cancer	CHIC2	24	54930626	e39m1	54930626	-	['all']
Apoptosis+Cancer+Other_Cancer=CHIC2_-_54930631.24-all~e39m1	Apoptosis+Cancer+Other_Cancer	CHIC2	24	54930631	e39m1	54930631	-	['all']
Apoptosis+Cancer+Other_Cancer=CHIC2_-_54930846.24-all~e39m1	Apoptosis+Cancer+Other_Cancer	CHIC2	24	54930846	e39m1	54930846	-	['all']
Apoptosis+Cancer+Other_Cancer=CHIC2_-_54930890.24-all~e39m1	Apoptosis+Cancer+Other_Cancer	CHIC2	24	54930890	e39m1	54930890	-	['all']
Stress_Proteostasis=CHMP2A_+_59065730.24-ENST00000600118.1~e39m1	Stress_Proteostasis	CHMP2A	24	59065730	e39m1	59065730	+	['ENST00000600118.1']
Stress_Proteostasis=CHMP2A_+_59065793.25-ENST00000600118.1~e39m1	Stress_Proteostasis	CHMP2A	25	59065793	e39m1	59065793	+	['ENST00000600118.1']
Stress_Proteostasis=CHMP2A_+_59065805.24-ENST00000600118.1~e39m1	Stress_Proteostasis	CHMP2A	24	59065805	e39m1	59065805	+	['ENST00000600118.1']
Stress_Proteostasis=CHMP2A_+_59065836.24-ENST00000600118.1~e39m1	Stress_Proteostasis	CHMP2A	24	59065836	e39m1	59065836	+	['ENST00000600118.1']
Stress_Proteostasis=CHMP2A_+_59066230.22-ENST00000601220.1,ENST00000312547.2~e39m1	Stress_Proteostasis	CHMP2A	22	59066230	e39m1	59066230	+	['ENST00000601220.1', 'ENST00000312547.2']
Stress_Proteostasis=CHMP2A_+_59066294.24-ENST00000601220.1,ENST00000312547.2~e39m1	Stress_Proteostasis	CHMP2A	24	59066294	e39m1	59066294	+	['ENST00000601220.1', 'ENST00000312547.2']
Stress_Proteostasis=CHMP2A_+_59066336.24-ENST00000601220.1,ENST00000312547.2~e39m1	Stress_Proteostasis	CHMP2A	24	59066336	e39m1	59066336	+	['ENST00000601220.1', 'ENST00000312547.2']
Stress_Proteostasis=CHMP2A_+_59066346.24-ENST00000601220.1,ENST00000312547.2~e39m1	Stress_Proteostasis	CHMP2A	24	59066346	e39m1	59066346	+	['ENST00000601220.1', 'ENST00000312547.2']
Stress_Proteostasis=CHMP2A_-_59065788.23-ENST00000600118.1~e39m1	Stress_Proteostasis	CHMP2A	23	59065788	e39m1	59065788	-	['ENST00000600118.1']
Stress_Proteostasis=CHMP2A_-_59065929.24-ENST00000600118.1~e39m1	Stress_Proteostasis	CHMP2A	24	59065929	e39m1	59065929	-	['ENST00000600118.1']
Stress_Proteostasis=CHMP2A_-_59065953.23-ENST00000600118.1~e39m1	Stress_Proteostasis	CHMP2A	23	59065953	e39m1	59065953	-	['ENST00000600118.1']
Stress_Proteostasis=CHMP2A_-_59065961.23-ENST00000600118.1~e39m1	Stress_Proteostasis	CHMP2A	23	59065961	e39m1	59065961	-	['ENST00000600118.1']
Stress_Proteostasis=CHMP2A_-_59066017.24-ENST00000600118.1~e39m1	Stress_Proteostasis	CHMP2A	24	59066017	e39m1	59066017	-	['ENST00000600118.1']
Stress_Proteostasis=CHMP2A_-_59066048.24-ENST00000600118.1~e39m1	Stress_Proteostasis	CHMP2A	24	59066048	e39m1	59066048	-	['ENST00000600118.1']
Stress_Proteostasis=CHMP2A_-_59066217.23-ENST00000601220.1,ENST00000312547.2~e39m1	Stress_Proteostasis	CHMP2A	23	59066217	e39m1	59066217	-	['ENST00000601220.1', 'ENST00000312547.2']
Stress_Proteostasis=CHMP2A_-_59066249.24-ENST00000601220.1,ENST00000312547.2~e39m1	Stress_Proteostasis	CHMP2A	24	59066249	e39m1	59066249	-	['ENST00000601220.1', 'ENST00000312547.2']
Stress_Proteostasis=CHMP2A_-_59066282.24-ENST00000601220.1,ENST00000312547.2~e39m1	Stress_Proteostasis	CHMP2A	24	59066282	e39m1	59066282	-	['ENST00000601220.1', 'ENST00000312547.2']
Stress_Proteostasis=CHMP2A_-_59066293.22-ENST00000601220.1,ENST00000312547.2~e39m1	Stress_Proteostasis	CHMP2A	22	59066293	e39m1	59066293	-	['ENST00000601220.1', 'ENST00000312547.2']
Stress_Proteostasis=CHMP2A_-_59066343.24-ENST00000601220.1,ENST00000312547.2~e39m1	Stress_Proteostasis	CHMP2A	24	59066343	e39m1	59066343	-	['ENST00000601220.1', 'ENST00000312547.2']
Stress_Proteostasis=CHMP2A_-_59066388.23-ENST00000601220.1,ENST00000312547.2~e39m1	Stress_Proteostasis	CHMP2A	23	59066388	e39m1	59066388	-	['ENST00000601220.1', 'ENST00000312547.2']
Stress_Proteostasis=CHMP3_+_86790355.24-all~e39m1	Stress_Proteostasis	CHMP3	24	86790355	e39m1	86790355	+	['all']
Stress_Proteostasis=CHMP3_+_86790467.21-all~e39m1	Stress_Proteostasis	CHMP3	21	86790467	e39m1	86790467	+	['all']
Stress_Proteostasis=CHMP3_+_86790576.23-all~e39m1	Stress_Proteostasis	CHMP3	23	86790576	e39m1	86790576	+	['all']
Stress_Proteostasis=CHMP3_-_86790331.24-all~e39m1	Stress_Proteostasis	CHMP3	24	86790331	e39m1	86790331	-	['all']
Stress_Proteostasis=CHMP3_-_86790451.24-all~e39m1	Stress_Proteostasis	CHMP3	24	86790451	e39m1	86790451	-	['all']
Stress_Proteostasis=CHMP3_-_86790500.22-all~e39m1	Stress_Proteostasis	CHMP3	22	86790500	e39m1	86790500	-	['all']
Stress_Proteostasis=CHMP3_-_86790522.23-all~e39m1	Stress_Proteostasis	CHMP3	23	86790522	e39m1	86790522	-	['all']
Stress_Proteostasis=CHMP3_-_86790544.24-all~e39m1	Stress_Proteostasis	CHMP3	24	86790544	e39m1	86790544	-	['all']
Stress_Proteostasis=CHMP3_-_86790549.24-all~e39m1	Stress_Proteostasis	CHMP3	24	86790549	e39m1	86790549	-	['all']
Stress_Proteostasis=CHMP3_-_86790606.23-all~e39m1	Stress_Proteostasis	CHMP3	23	86790606	e39m1	86790606	-	['all']
Stress_Proteostasis=CHMP6_+_78965630.24-all~e39m1	Stress_Proteostasis	CHMP6	24	78965630	e39m1	78965630	+	['all']
Stress_Proteostasis=CHMP6_+_78965713.24-all~e39m1	Stress_Proteostasis	CHMP6	24	78965713	e39m1	78965713	+	['all']
Stress_Proteostasis=CHMP6_+_78965773.24-all~e39m1	Stress_Proteostasis	CHMP6	24	78965773	e39m1	78965773	+	['all']
Stress_Proteostasis=CHMP6_+_78965849.24-all~e39m1	Stress_Proteostasis	CHMP6	24	78965849	e39m1	78965849	+	['all']
Stress_Proteostasis=CHMP6_+_78965875.21-all~e39m1	Stress_Proteostasis	CHMP6	21	78965875	e39m1	78965875	+	['all']
Stress_Proteostasis=CHMP6_+_78965913.24-all~e39m1	Stress_Proteostasis	CHMP6	24	78965913	e39m1	78965913	+	['all']
Stress_Proteostasis=CHMP6_-_78965642.23-all~e39m1	Stress_Proteostasis	CHMP6	23	78965642	e39m1	78965642	-	['all']
Stress_Proteostasis=CHMP6_-_78965688.24-all~e39m1	Stress_Proteostasis	CHMP6	24	78965688	e39m1	78965688	-	['all']
Stress_Proteostasis=CHMP6_-_78965760.24-all~e39m1	Stress_Proteostasis	CHMP6	24	78965760	e39m1	78965760	-	['all']
Stress_Proteostasis=CHMP6_-_78965885.24-all~e39m1	Stress_Proteostasis	CHMP6	24	78965885	e39m1	78965885	-	['all']
essential_crispri=CHMP6_+_78965716.23-all~e39m1	essential_crispri	CHMP6	23	78965716	e39m1	78965716	+	['all']
essential_crispri=CHMP6_-_78965642.22-all~e39m1	essential_crispri	CHMP6	22	78965642	e39m1	78965642	-	['all']
essential_crispri=CHMP6_-_78965664.24-all~e39m1	essential_crispri	CHMP6	24	78965664	e39m1	78965664	-	['all']
essential_crispri=CHMP6_-_78965734.23-all~e39m1	essential_crispri	CHMP6	23	78965734	e39m1	78965734	-	['all']
essential_crispri=CHMP6_-_78965885.22-all~e39m1	essential_crispri	CHMP6	22	78965885	e39m1	78965885	-	['all']
Drug_Targets+Kinase_Phosphatase=CINP_+_102829078.23-all~e39m1	Drug_Targets+Kinase_Phosphatase	CINP	23	102829078	e39m1	102829078	+	['all']
Drug_Targets+Kinase_Phosphatase=CINP_+_102829113.24-all~e39m1	Drug_Targets+Kinase_Phosphatase	CINP	24	102829113	e39m1	102829113	+	['all']
Drug_Targets+Kinase_Phosphatase=CINP_+_102829149.24-all~e39m1	Drug_Targets+Kinase_Phosphatase	CINP	24	102829149	e39m1	102829149	+	['all']
Drug_Targets+Kinase_Phosphatase=CINP_+_102829155.24-all~e39m1	Drug_Targets+Kinase_Phosphatase	CINP	24	102829155	e39m1	102829155	+	['all']
Drug_Targets+Kinase_Phosphatase=CINP_+_102829180.24-all~e39m1	Drug_Targets+Kinase_Phosphatase	CINP	24	102829180	e39m1	102829180	+	['all']
Drug_Targets+Kinase_Phosphatase=CINP_+_102829203.23-all~e39m1	Drug_Targets+Kinase_Phosphatase	CINP	23	102829203	e39m1	102829203	+	['all']
Drug_Targets+Kinase_Phosphatase=CINP_+_102829234.24-all~e39m1	Drug_Targets+Kinase_Phosphatase	CINP	24	102829234	e39m1	102829234	+	['all']
Drug_Targets+Kinase_Phosphatase=CINP_-_102829033.24-all~e39m1	Drug_Targets+Kinase_Phosphatase	CINP	24	102829033	e39m1	102829033	-	['all']
Drug_Targets+Kinase_Phosphatase=CINP_-_102829054.23-all~e39m1	Drug_Targets+Kinase_Phosphatase	CINP	23	102829054	e39m1	102829054	-	['all']
Drug_Targets+Kinase_Phosphatase=CINP_-_102829212.23-all~e39m1	Drug_Targets+Kinase_Phosphatase	CINP	23	102829212	e39m1	102829212	-	['all']
Gene_Expression=CIRH1A_+_69166385.24-all~e39m1	Gene_Expression	CIRH1A	24	69166385	e39m1	69166385	+	['all']
Gene_Expression=CIRH1A_+_69166421.24-all~e39m1	Gene_Expression	CIRH1A	24	69166421	e39m1	69166421	+	['all']
Gene_Expression=CIRH1A_+_69166462.24-all~e39m1	Gene_Expression	CIRH1A	24	69166462	e39m1	69166462	+	['all']
Gene_Expression=CIRH1A_+_69166508.24-all~e39m1	Gene_Expression	CIRH1A	24	69166508	e39m1	69166508	+	['all']
Gene_Expression=CIRH1A_-_69166394.23-all~e39m1	Gene_Expression	CIRH1A	23	69166394	e39m1	69166394	-	['all']
Gene_Expression=CIRH1A_-_69166500.22-all~e39m1	Gene_Expression	CIRH1A	22	69166500	e39m1	69166500	-	['all']
Gene_Expression=CIRH1A_-_69166575.24-all~e39m1	Gene_Expression	CIRH1A	24	69166575	e39m1	69166575	-	['all']
Gene_Expression=CIRH1A_-_69166584.22-all~e39m1	Gene_Expression	CIRH1A	22	69166584	e39m1	69166584	-	['all']
Gene_Expression=CIRH1A_-_69166633.24-all~e39m1	Gene_Expression	CIRH1A	24	69166633	e39m1	69166633	-	['all']
Gene_Expression=CIRH1A_-_69166713.22-all~e39m1	Gene_Expression	CIRH1A	22	69166713	e39m1	69166713	-	['all']
essential_crispri=CIRH1A_+_69166474.24-all~e39m1	essential_crispri	CIRH1A	24	69166474	e39m1	69166474	+	['all']
essential_crispri=CIRH1A_+_69166681.24-all~e39m1	essential_crispri	CIRH1A	24	69166681	e39m1	69166681	+	['all']
essential_crispri=CIRH1A_-_69166428.24-all~e39m1	essential_crispri	CIRH1A	24	69166428	e39m1	69166428	-	['all']
essential_crispri=CIRH1A_-_69166541.24-all~e39m1	essential_crispri	CIRH1A	24	69166541	e39m1	69166541	-	['all']
essential_crispri=CIRH1A_-_69166574.24-all~e39m1	essential_crispri	CIRH1A	24	69166574	e39m1	69166574	-	['all']
essential_crispri=CIRH1A_-_69166585.23-all~e39m1	essential_crispri	CIRH1A	23	69166585	e39m1	69166585	-	['all']
